id_observation,nome,cod_misura,cod_anno,cod_aggr,valore
1101,NL_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-47.7
1102,NO_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-22.0
1103,PL_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-6.0
1104,PT_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-5.7
1105,RO_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,0.8
1106,RS_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-1.5
1107,SE_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-22.3
1108,SI_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-7.6
1109,SK_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-2.9
1110,TR_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-12.6
1111,AT_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-0.7
1112,BA_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,
1113,BE_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-1.1
1114,BG_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,0.4
1115,CH_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-0.9
1116,CY_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-9.4
1117,CZ_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-3.6
1118,DE_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-0.8
1119,DK_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-4.0
1120,EA20_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-1.9
1121,EE_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,0.7
1122,EL_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-2.7
1123,ES_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-2.6
1124,EU27_2020_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-1.9
1125,FI_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-6.1
1126,FR_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-1.9
1127,HR_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-2.1
1128,HU_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-0.6
1129,IE_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-1.7
1130,IS_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-3.2
1131,IT_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-2.2
1132,LT_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,0.2
1133,LU_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-0.5
1134,LV_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,0.8
1135,ME_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-1.2
1136,MK_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,1.4
1137,MT_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-2.7
1138,NL_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-5.1
1139,NO_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-3.9
1140,PL_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-2.4
1141,PT_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-1.2
1142,RO_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,0.5
1143,RS_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,2.1
1144,SE_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-3.3
1145,SI_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-4.2
1146,SK_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,-0.2
1147,TR_EMP_TEMP_Y20-64_A_PC_PNT,3,5.0,1,2.5
1148,AT_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-3.8
1149,BA_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,
1150,BE_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-3.2
1151,BG_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,0.2
1152,CH_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-7.7
1153,CY_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,0.0
1154,CZ_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-0.7
1155,DE_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-2.4
1156,DK_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-2.3
1157,EA20_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-4.0
1158,EE_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-0.5
1159,EL_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-3.9
1160,ES_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-6.6
1161,EU27_2020_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-3.3
1162,FI_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-1.8
1163,FR_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-6.5
1164,HR_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-0.4
1165,HU_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-0.5
1166,IE_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-1.6
1167,IS_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-2.5
1168,IT_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-2.6
1169,LT_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-0.6
1170,LU_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-2.5
1171,LV_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-0.9
1172,ME_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-0.4
1173,MK_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,0.2
1174,MT_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-1.1
1175,NL_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-7.2
1176,NO_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-2.7
1177,PL_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-1.3
1178,PT_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-2.8
1179,RO_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,1.0
1180,RS_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,0.9
1181,SE_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-2.3
1182,SI_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-2.6
1183,SK_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,0.0
1184,TR_UEMP_PT_Y20-64_A_PC_PNT,4,5.0,1,-0.2
1185,AT_EMP_Y20-64_A_PC_PNT,1,6.0,1,8.0
1186,BA_EMP_Y20-64_A_PC_PNT,1,6.0,1,
1187,BE_EMP_Y20-64_A_PC_PNT,1,6.0,1,9.8
1188,BG_EMP_Y20-64_A_PC_PNT,1,6.0,1,7.6
1189,CH_EMP_Y20-64_A_PC_PNT,1,6.0,1,9.4
1190,CY_EMP_Y20-64_A_PC_PNT,1,6.0,1,9.5
1191,CZ_EMP_Y20-64_A_PC_PNT,1,6.0,1,15.8
1192,DE_EMP_Y20-64_A_PC_PNT,1,6.0,1,7.8
1193,DK_EMP_Y20-64_A_PC_PNT,1,6.0,1,6.7
1194,EA20_EMP_Y20-64_A_PC_PNT,1,6.0,1,10.8
1195,EE_EMP_Y20-64_A_PC_PNT,1,6.0,1,4.9
1196,EL_EMP_Y20-64_A_PC_PNT,1,6.0,1,20.2
1197,ES_EMP_Y20-64_A_PC_PNT,1,6.0,1,11.9
1198,EU27_2020_EMP_Y20-64_A_PC_PNT,1,6.0,1,11.2
1199,FI_EMP_Y20-64_A_PC_PNT,1,6.0,1,3.8
1200,FR_EMP_Y20-64_A_PC_PNT,1,6.0,1,6.6
1201,HR_EMP_Y20-64_A_PC_PNT,1,6.0,1,10.5
1202,HU_EMP_Y20-64_A_PC_PNT,1,6.0,1,11.1
1203,IE_EMP_Y20-64_A_PC_PNT,1,6.0,1,12.2
1204,IS_EMP_Y20-64_A_PC_PNT,1,6.0,1,6.0
1205,IT_EMP_Y20-64_A_PC_PNT,1,6.0,1,19.7
1206,LT_EMP_Y20-64_A_PC_PNT,1,6.0,1,1.0
1207,LU_EMP_Y20-64_A_PC_PNT,1,6.0,1,7.9
1208,LV_EMP_Y20-64_A_PC_PNT,1,6.0,1,4.3
1209,ME_EMP_Y20-64_A_PC_PNT,1,6.0,1,13.8
1210,MK_EMP_Y20-64_A_PC_PNT,1,6.0,1,21.9
1211,MT_EMP_Y20-64_A_PC_PNT,1,6.0,1,24.1
1212,NL_EMP_Y20-64_A_PC_PNT,1,6.0,1,9.9
1213,NO_EMP_Y20-64_A_PC_PNT,1,6.0,1,3.0
1214,PL_EMP_Y20-64_A_PC_PNT,1,6.0,1,14.0
1215,PT_EMP_Y20-64_A_PC_PNT,1,6.0,1,7.1
1216,RO_EMP_Y20-64_A_PC_PNT,1,6.0,1,17.3
1217,RS_EMP_Y20-64_A_PC_PNT,1,6.0,1,15.1
1218,SE_EMP_Y20-64_A_PC_PNT,1,6.0,1,4.4
1219,SI_EMP_Y20-64_A_PC_PNT,1,6.0,1,6.9
1220,SK_EMP_Y20-64_A_PC_PNT,1,6.0,1,7.6
1221,TR_EMP_Y20-64_A_PC_PNT,1,6.0,1,41.6
1222,AT_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-37.7
1223,BA_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,
1224,BE_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-29.9
1225,BG_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-0.1
1226,CH_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-46.0
1227,CY_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-6.6
1228,CZ_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-8.5
1229,DE_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-37.2
1230,DK_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-19.5
1231,EA20_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-25.9
1232,EE_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-7.0
1233,EL_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-8.2
1234,ES_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-17.0
1235,EU27_2020_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-21.7
1236,FI_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-10.8
1237,FR_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-23.2
1238,HR_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-2.1
1239,HU_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-3.2
1240,IE_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-19.7
1241,IS_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-23.9
1242,IT_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-23.6
1243,LT_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-3.7
1244,LU_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-29.4
1245,LV_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-4.6
1246,ME_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,0.2
1247,MK_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-0.5
1248,MT_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-18.0
1249,NL_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-46.6
1250,NO_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-20.5
1251,PL_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-6.3
1252,PT_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-5.8
1253,RO_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,1.0
1254,RS_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-1.6
1255,SE_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-21.0
1256,SI_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-8.1
1257,SK_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-3.0
1258,TR_EMP_PT_Y20-64_A_PC_PNT,2,6.0,1,-12.7
1259,AT_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-0.3
1260,BA_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,
1261,BE_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-0.9
1262,BG_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,0.4
1263,CH_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-1.0
1264,CY_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-6.5
1265,CZ_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-4.0
1266,DE_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-0.5
1267,DK_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-2.9
1268,EA20_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-2.0
1269,EE_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,0.4
1270,EL_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-3.7
1271,ES_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-3.5
1272,EU27_2020_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-2.1
1273,FI_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-6.7
1274,FR_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-2.2
1275,HR_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-1.2
1276,HU_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-0.9
1277,IE_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-1.5
1278,IS_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-3.0
1279,IT_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-2.3
1280,LT_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,0.5
1281,LU_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-0.9
1282,LV_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,0.7
1283,ME_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-1.7
1284,MK_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,1.2
1285,MT_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-2.3
1286,NL_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-5.2
1287,NO_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-3.3
1288,PL_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-2.9
1289,PT_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-0.9
1290,RO_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,0.3
1291,RS_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,0.7
1292,SE_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-3.3
1293,SI_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-4.2
1294,SK_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,-0.3
1295,TR_EMP_TEMP_Y20-64_A_PC_PNT,3,6.0,1,2.2
1296,AT_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-3.8
1297,BA_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,
1298,BE_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-2.8
1299,BG_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,0.5
1300,CH_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-7.8
1301,CY_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-1.6
1302,CZ_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-0.5
1303,DE_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-2.1
1304,DK_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-1.8
1305,EA20_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-3.9
1306,EE_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-0.2
1307,EL_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-4.1
1308,ES_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-6.8
1309,EU27_2020_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-3.1
1310,FI_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-1.7
1311,FR_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-6.3
1312,HR_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-0.3
1313,HU_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-0.4
1314,IE_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-2.3
1315,IS_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-3.2
1316,IT_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-2.5
1317,LT_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-0.5
1318,LU_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-2.8
1319,LV_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-1.5
1320,ME_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-0.1
1321,MK_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,0.7
1322,MT_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-0.7
1323,NL_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-6.5
1324,NO_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-2.8
1325,PL_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-1.2
1326,PT_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-2.6
1327,RO_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,0.9
1328,RS_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,0.9
1329,SE_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-2.1
1330,SI_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-2.3
1331,SK_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-0.1
1332,TR_UEMP_PT_Y20-64_A_PC_PNT,4,6.0,1,-0.2
1333,AT_EMP_Y20-64_A_PC_PNT,1,7.0,1,9.0
1334,BA_EMP_Y20-64_A_PC_PNT,1,7.0,1,
1335,BE_EMP_Y20-64_A_PC_PNT,1,7.0,1,8.4
1336,BG_EMP_Y20-64_A_PC_PNT,1,7.0,1,7.7
1337,CH_EMP_Y20-64_A_PC_PNT,1,7.0,1,9.1
1338,CY_EMP_Y20-64_A_PC_PNT,1,7.0,1,10.4
1339,CZ_EMP_Y20-64_A_PC_PNT,1,7.0,1,15.2
1340,DE_EMP_Y20-64_A_PC_PNT,1,7.0,1,7.8
1341,DK_EMP_Y20-64_A_PC_PNT,1,7.0,1,7.0
1342,EA20_EMP_Y20-64_A_PC_PNT,1,7.0,1,10.8
1343,EE_EMP_Y20-64_A_PC_PNT,1,7.0,1,6.0
1344,EL_EMP_Y20-64_A_PC_PNT,1,7.0,1,21.6
1345,ES_EMP_Y20-64_A_PC_PNT,1,7.0,1,12.1
1346,EU27_2020_EMP_Y20-64_A_PC_PNT,1,7.0,1,11.3
1347,FI_EMP_Y20-64_A_PC_PNT,1,7.0,1,3.8
1348,FR_EMP_Y20-64_A_PC_PNT,1,7.0,1,6.4
1349,HR_EMP_Y20-64_A_PC_PNT,1,7.0,1,10.5
1350,HU_EMP_Y20-64_A_PC_PNT,1,7.0,1,10.8
1351,IE_EMP_Y20-64_A_PC_PNT,1,7.0,1,12.3
1352,IS_EMP_Y20-64_A_PC_PNT,1,7.0,1,6.3
1353,IT_EMP_Y20-64_A_PC_PNT,1,7.0,1,19.7
1354,LT_EMP_Y20-64_A_PC_PNT,1,7.0,1,2.3
1355,LU_EMP_Y20-64_A_PC_PNT,1,7.0,1,8.0
1356,LV_EMP_Y20-64_A_PC_PNT,1,7.0,1,4.3
1357,ME_EMP_Y20-64_A_PC_PNT,1,7.0,1,13.8
1358,MK_EMP_Y20-64_A_PC_PNT,1,7.0,1,21.4
1359,MT_EMP_Y20-64_A_PC_PNT,1,7.0,1,22.3
1360,NL_EMP_Y20-64_A_PC_PNT,1,7.0,1,9.6
1361,NO_EMP_Y20-64_A_PC_PNT,1,7.0,1,3.9
1362,PL_EMP_Y20-64_A_PC_PNT,1,7.0,1,13.8
1363,PT_EMP_Y20-64_A_PC_PNT,1,7.0,1,6.5
1364,RO_EMP_Y20-64_A_PC_PNT,1,7.0,1,18.5
1365,RS_EMP_Y20-64_A_PC_PNT,1,7.0,1,15.9
1366,SE_EMP_Y20-64_A_PC_PNT,1,7.0,1,4.5
1367,SI_EMP_Y20-64_A_PC_PNT,1,7.0,1,7.1
1368,SK_EMP_Y20-64_A_PC_PNT,1,7.0,1,8.5
1369,TR_EMP_Y20-64_A_PC_PNT,1,7.0,1,40.8
1370,AT_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-38.0
1371,BA_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,
1372,BE_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-29.8
1373,BG_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-0.1
1374,CH_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-46.0
1375,CY_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-6.8
1376,CZ_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-8.3
1377,DE_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-37.1
1378,DK_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-19.5
1379,EA20_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-25.8
1380,EE_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-7.6
1381,EL_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-7.8
1382,ES_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-17.2
1383,EU27_2020_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-21.5
1384,FI_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-10.9
1385,FR_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-22.4
1386,HR_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-3.1
1387,HU_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-3.4
1388,IE_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-19.4
1389,IS_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-22.4
1390,IT_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-23.8
1391,LT_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-3.6
1392,LU_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-26.1
1393,LV_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-4.1
1394,ME_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,1.1
1395,MK_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-0.1
1396,MT_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-15.5
1397,NL_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-46.1
1398,NO_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-21.6
1399,PL_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-5.9
1400,PT_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-5.0
1401,RO_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,0.7
1402,RS_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-1.3
1403,SE_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-20.0
1404,SI_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-8.9
1405,SK_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-2.8
1406,TR_EMP_PT_Y20-64_A_PC_PNT,2,7.0,1,-12.2
1407,AT_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-0.6
1408,BA_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,
1409,BE_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-1.1
1410,BG_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,0.1
1411,CH_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-0.8
1412,CY_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-6.3
1413,CZ_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-4.2
1414,DE_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-0.3
1415,DK_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-3.1
1416,EA20_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-2.0
1417,EE_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,0.1
1418,EL_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-4.2
1419,ES_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-3.5
1420,EU27_2020_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-2.1
1421,FI_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-6.8
1422,FR_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-2.3
1423,HR_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-2.2
1424,HU_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-1.0
1425,IE_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-1.9
1426,IS_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-3.6
1427,IT_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-2.7
1428,LT_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,0.2
1429,LU_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-1.7
1430,LV_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,0.2
1431,ME_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-1.4
1432,MK_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,1.7
1433,MT_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-1.7
1434,NL_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-5.4
1435,NO_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-2.7
1436,PL_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-3.3
1437,PT_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-1.7
1438,RO_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,0.2
1439,RS_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,1.4
1440,SE_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-3.5
1441,SI_EMP_TEMP_Y20-64_A_PC_PNT,3,7.0,1,-4.3
